Time,Channel A
(s),(mV)
,
5.81900028,45.28947
5.81950028,50.70345
5.82000028,27.26524
5.82050028,47.09616
5.82100028,41.68828
5.82150028,21.85736
5.82200028,43.48888
5.82250028,54.30463
5.82300028,23.65795
5.82350028,38.08099
5.82400028,52.50404
5.82450028,29.06583
5.82500028,36.2804
5.82550028,52.50404
5.82600028,30.86642
5.82650028,27.26524
5.82700028,48.89676
5.82750028,48.89676
5.82800028,23.65795
5.82850028,45.28947
5.82900028,50.70345
5.82950028,23.65795
5.83000028,32.67311
5.83050028,47.09616
5.83100028,23.65795
5.83150028,27.26524
5.83200028,47.09616
5.83250028,43.48888
5.83300028,23.65795
5.83350028,43.48888
5.83400028,43.48888
5.83450028,23.65795
5.83500028,43.48888
5.83550028,52.50404
5.83600028,23.65795
5.83650028,41.68828
5.83700028,52.50404
5.83750028,23.65795
5.83800028,34.47371
5.83850028,52.50404
5.83900028,23.65795
5.83950028,30.86642
5.84000028,45.28947
5.84050028,36.2804
5.84100028,21.85736
5.84150028,41.68828
5.84200028,41.68828
5.84250028,21.85736
5.84300028,36.2804
5.84350028,50.70345
5.84400028,23.65795
5.84450028,30.86642
5.84500028,43.48888
5.84550028,25.45854
5.84600028,29.06583
5.84650028,41.68828
5.84700028,27.26524
5.84750028,23.65795
5.84800028,39.88159
5.84850028,38.08099
5.84900028,23.65795
5.84950028,36.2804
5.85000028,45.28947
5.85050028,29.06583
5.85100028,34.47371
5.85150028,41.68828
5.85200028,23.65795
5.85250028,27.26524
5.85300028,43.48888
5.85350028,45.28947
5.85400028,20.05066
5.85450028,38.08099
5.85500028,48.89676
5.85550028,23.65795
5.85600028,36.2804
5.85650028,48.89676
5.85700028,27.26524
5.85750028,29.06583
5.85800028,45.28947
5.85850028,27.26524
5.85900028,27.26524
5.85950028,41.68828
5.86000028,45.28947
5.86050028,23.65795
5.86100028,32.67311
5.86150028,43.48888
5.86200028,23.65795
5.86250028,29.06583
5.86300028,43.48888
5.86350028,27.26524
5.86400028,27.26524
5.86450028,41.68828
5.86500028,45.28947
5.86550028,23.65795
5.86600028,38.08099
5.86650028,45.28947
5.86700028,23.65795
5.86750028,29.06583
5.86800028,43.48888
5.86850028,27.26524
5.86900028,34.47371
5.86950028,43.48888
5.87000028,38.08099
5.87050028,23.65795
5.87100028,38.08099
5.87150028,38.08099
5.87200028,21.85736
5.87250028,39.88159
5.87300028,43.48888
5.87350028,21.85736
5.87400028,30.86642
5.87450028,43.48888
5.87500028,41.68828
5.87550028,27.26524
5.87600028,39.88159
5.87650028,43.48888
5.87700028,23.65795
5.87750028,38.08099
5.87800028,43.48888
5.87850028,21.85736
5.87900028,36.2804
5.87950028,45.28947
5.88000028,27.26524
5.88050028,36.2804
5.88100028,41.68828
5.88150028,29.06583
5.88200028,23.65795
5.88250028,41.68828
5.88300028,36.2804
5.88350028,21.85736
5.88400028,39.88159
5.88450028,45.28947
5.88500028,23.65795
5.88550028,39.88159
5.88600028,45.28947
5.88650028,29.06583
5.88700028,30.86642
5.88750028,43.48888
5.88800028,30.86642
5.88850028,23.65795
5.88900028,41.68828
5.88950028,45.28947
5.89000028,23.65795
5.89050028,41.68828
5.89100028,45.28947
5.89150028,23.65795
5.89200028,34.47371
5.89250028,43.48888
5.89300028,21.85736
5.89350028,27.26524
5.89400028,43.48888
5.89450028,36.2804
5.89500028,23.65795
5.89550028,39.88159
5.89600028,43.48888
5.89650028,23.65795
5.89700028,38.08099
5.89750028,43.48888
5.89800028,23.65795
5.89850028,34.47371
5.89900028,39.88159
5.89950028,29.06583
5.90000028,29.06583
5.90050028,39.88159
5.90100028,29.06583
5.90150028,23.65795
5.90200028,41.68828
5.90250028,43.48888
5.90300028,21.85736
5.90350028,38.08099
5.90400028,43.48888
5.90450028,23.65795
5.90500028,34.47371
5.90550028,41.68828
5.90600028,32.67311
5.90650028,34.47371
5.90700028,41.68828
5.90750028,41.68828
5.90800028,25.45854
5.90850028,41.68828
5.90900028,45.28947
5.90950028,23.65795
5.91000028,38.08099
5.91050028,43.48888
5.91100028,27.26524
5.91150028,30.86642
5.91200028,41.68828
5.91250028,45.28947
5.91300028,29.06583
5.91350028,39.88159
5.91400028,45.28947
5.91450028,25.45854
5.91500028,38.08099
5.91550028,45.28947
5.91600028,25.45854
5.91650028,36.2804
5.91700028,43.48888
5.91750028,27.26524
5.91800028,34.47371
5.91850028,43.48888
5.91900028,29.06583
5.91950028,29.06583
5.92000028,41.68828
5.92050028,41.68828
5.92100028,29.06583
5.92150028,41.68828
5.92200028,45.28947
5.92250028,27.26524
5.92300028,38.08099
5.92350028,45.28947
5.92400028,23.65795
5.92450028,38.08099
5.92500028,43.48888
5.92550028,27.26524
5.92600028,34.47371
5.92650028,43.48888
5.92700028,36.2804
5.92750028,29.06583
5.92800028,41.68828
5.92850028,43.48888
5.92900028,23.65795
5.92950028,36.2804
5.93000028,45.28947
5.93050028,23.65795
5.93100028,38.08099
5.93150028,45.28947
5.93200028,27.26524
5.93250028,30.86642
5.93300028,41.68828
5.93350028,38.08099
5.93400028,27.26524
5.93450028,41.68828
5.93500028,45.28947
5.93550028,25.45854
5.93600028,41.68828
5.93650028,45.28947
5.93700028,27.26524
5.93750028,34.47371
5.93800028,41.68828
5.93850028,29.06583
5.93900028,25.45854
5.93950028,39.88159
5.94000028,43.48888
5.94050028,27.26524
5.94100028,41.68828
5.94150028,45.28947
5.94200028,23.65795
5.94250028,32.67311
5.94300028,41.68828
5.94350028,32.67311
5.94400028,29.06583
5.94450028,41.68828
5.94500028,36.2804
5.94550028,29.06583
5.94600028,41.68828
5.94650028,41.68828
5.94700028,27.26524
5.94750028,39.88159
5.94800028,43.48888
5.94850028,27.26524
5.94900028,30.86642
5.94950028,43.48888
5.95000028,25.45854
5.95050028,29.06583
5.95100028,39.88159
5.95150028,43.48888
5.95200028,27.26524
5.95250028,39.88159
5.95300028,45.28947
5.95350028,27.26524
5.95400028,41.68828
5.95450028,50.70345
5.95500028,29.06583
5.95550028,36.2804
5.95600028,45.28947
5.95650028,38.08099
5.95700028,29.06583
5.95750028,43.48888
5.95800028,47.09616
5.95850028,27.26524
5.95900028,43.48888
5.95950028,48.89676
5.96000028,27.26524
5.96050028,30.86642
5.96100028,47.09616
5.96150028,30.86642
5.96200028,38.08099
5.96250028,43.48888
5.96300028,38.08099
5.96350028,30.86642
5.96400028,43.48888
5.96450028,39.88159
5.96500028,29.06583
5.96550028,45.28947
5.96600028,50.70345
5.96650028,29.06583
5.96700028,41.68828
5.96750028,50.70345
5.96800028,34.47371
5.96850028,34.47371
5.96900028,47.09616
5.96950028,41.68828
5.97000028,29.06583
5.97050028,45.28947
5.97100028,50.70345
5.97150028,27.26524
5.97200028,43.48888
5.97250028,48.89676
5.97300028,27.26524
5.97350028,36.2804
5.97400028,48.89676
5.97450028,27.26524
5.97500028,30.86642
5.97550028,45.28947
5.97600028,43.48888
5.97650028,36.2804
5.97700028,43.48888
5.97750028,48.89676
5.97800028,29.06583
5.97850028,43.48888
5.97900028,50.70345
5.97950028,27.26524
5.98000028,43.48888
5.98050028,48.89676
5.98100028,36.2804
5.98150028,41.68828
5.98200028,45.28947
5.98250028,36.2804
5.98300028,36.2804
5.98350028,45.28947
5.98400028,50.70345
5.98450028,27.26524
5.98500028,45.28947
5.98550028,56.11133
5.98600028,27.26524
5.98650028,36.2804
5.98700028,50.70345
5.98750028,29.06583
5.98800028,34.47371
5.98850028,45.28947
5.98900028,43.48888
5.98950028,30.86642
5.99000028,43.48888
5.99050028,50.70345
5.99100028,27.26524
5.99150028,41.68828
5.99200028,48.89676
5.99250028,27.26524
5.99300028,38.08099
5.99350028,45.28947
5.99400028,38.08099
5.99450028,38.08099
5.99500028,45.28947
5.99550028,34.47371
5.99600028,30.86642
5.99650028,45.28947
5.99700028,48.89676
5.99750028,30.86642
5.99800028,45.28947
5.99850028,52.50404
5.99900028,29.06583
5.99950028,45.28947
6.00000028,54.30463
6.00050029,29.06583
6.00100029,36.2804
6.00150029,50.70345
6.00200029,32.67311
6.00250029,29.06583
6.00300029,48.89676
6.00350029,43.48888
6.00400029,36.2804
6.00450029,45.28947
6.00500029,52.50404
6.00550029,27.26524
6.00600029,41.68828
6.00650029,47.09616
6.00700029,29.06583
6.00750029,38.08099
6.00800029,43.48888
6.00850029,34.47371
6.00900029,34.47371
6.00950029,47.09616
6.01000029,43.48888
6.01050029,29.06583
6.01100029,47.09616
6.01150029,56.11133
6.01200029,27.26524
6.01250029,43.48888
6.01300029,50.70345
6.01350029,36.2804
6.01400029,30.86642
6.01450029,50.70345
6.01500029,50.70345
6.01550029,30.86642
6.01600029,50.70345
6.01650029,57.91192
6.01700029,30.86642
6.01750029,47.09616
6.01800029,57.91192
6.01850029,30.86642
6.01900029,41.68828
6.01950029,54.30463
6.02000029,29.06583
6.02050029,38.08099
6.02100029,50.70345
6.02150029,43.48888
6.02200029,32.67311
6.02250029,50.70345
6.02300029,41.68828
6.02350029,29.06583
6.02400029,47.09616
6.02450029,54.30463
6.02500029,29.06583
6.02550029,41.68828
6.02600029,50.70345
6.02650029,45.28947
6.02700029,32.67311
6.02750029,48.89676
6.02800029,52.50404
6.02850029,30.86642
6.02900029,48.89676
6.02950029,57.91192
6.03000029,29.06583
6.03050029,50.70345
6.03100029,57.91192
6.03150029,27.26524
6.03200029,34.47371
6.03250029,54.30463
6.03300029,56.11133
6.03350029,38.08099
6.03400029,54.30463
6.03450029,45.28947
6.03500029,29.06583
6.03550029,50.70345
6.03600029,50.70345
6.03650029,30.86642
6.03700029,48.89676
6.03750029,56.11133
6.03800029,29.06583
6.03850029,47.09616
6.03900029,54.30463
6.03950029,32.67311
6.04000029,36.2804
6.04050029,48.89676
6.04100029,47.09616
6.04150029,29.06583
6.04200029,50.70345
6.04250029,57.91192
6.04300029,30.86642
6.04350029,48.89676
6.04400029,57.91192
6.04450029,30.86642
6.04500029,36.2804
6.04550029,52.50404
6.04600029,57.91192
6.04650029,34.47371
6.04700029,52.50404
6.04750029,57.91192
6.04800029,29.06583
6.04850029,52.50404
6.04900029,59.71251
6.04950029,29.06583
6.05000029,45.28947
6.05050029,56.11133
6.05100029,45.28947
6.05150029,36.2804
6.05200029,52.50404
6.05250029,52.50404
6.05300029,29.06583
6.05350029,52.50404
6.05400029,57.91192
6.05450029,29.06583
6.05500029,50.70345
6.05550029,56.11133
6.05600029,39.88159
6.05650029,36.2804
6.05700029,50.70345
6.05750029,48.89676
6.05800029,30.86642
6.05850029,48.89676
6.05900029,56.11133
6.05950029,29.06583
6.06000029,45.28947
6.06050029,56.11133
6.06100029,34.47371
6.06150029,41.68828
6.06200029,54.30463
6.06250029,43.48888
6.06300029,29.06583
6.06350029,52.50404
6.06400029,59.71251
6.06450029,30.86642
6.06500029,54.30463
6.06550029,65.1265
6.06600029,29.06583
6.06650029,56.11133
6.06700029,59.71251
6.06750029,29.06583
6.06800029,48.89676
6.06850029,61.51921
6.06900029,34.47371
6.06950029,41.68828
6.07000029,56.11133
6.07050029,52.50404
6.07100029,38.08099
6.07150029,52.50404
6.07200029,57.91192
6.07250029,30.86642
6.07300029,50.70345
6.07350029,59.71251
6.07400029,30.86642
6.07450029,48.89676
6.07500029,63.31981
6.07550029,30.86642
6.07600029,50.70345
6.07650029,63.31981
6.07700029,34.47371
6.07750029,48.89676
6.07800029,59.71251
6.07850029,38.08099
6.07900029,36.2804
6.07950029,56.11133
6.08000029,57.91192
6.08050029,29.06583
6.08100029,57.91192
6.08150029,65.1265
6.08200029,27.26524
6.08250029,50.70345
6.08300029,57.91192
6.08350029,30.86642
6.08400029,45.28947
6.08450029,59.71251
6.08500029,56.11133
6.08550029,29.06583
6.08600029,54.30463
6.08650029,63.31981
6.08700029,29.06583
6.08750029,52.50404
6.08800029,59.71251
6.08850029,29.06583
6.08900029,45.28947
6.08950029,59.71251
6.09000029,29.06583
6.09050029,45.28947
6.09100029,57.91192
6.09150029,59.71251
6.09200029,36.2804
6.09250029,56.11133
6.09300029,47.09616
6.09350029,29.06583
6.09400029,45.28947
6.09450029,65.1265
6.09500029,29.06583
6.09550029,45.28947
6.09600029,61.51921
6.09650029,30.86642
6.09700029,39.88159
6.09750029,61.51921
6.09800029,41.68828
6.09850029,30.86642
6.09900029,59.71251
6.09950029,59.71251
6.10000029,29.06583
6.10050029,56.11133
6.10100029,63.31981
6.10150029,30.86642
6.10200029,48.89676
6.10250029,59.71251
6.10300029,41.68828
6.10350029,38.08099
6.10400029,57.91192
6.10450029,48.89676
6.10500029,43.48888
6.10550029,56.11133
6.10600029,48.89676
6.10650029,30.86642
6.10700029,54.30463
6.10750029,63.31981
6.10800029,29.06583
6.10850029,54.30463
6.10900029,63.31981
6.10950029,29.06583
6.11000029,50.70345
6.11050029,66.92709
6.11100029,36.2804
6.11150029,41.68828
6.11200029,63.31981
6.11250029,50.70345
6.11300029,38.08099
6.11350029,59.71251
6.11400029,45.28947
6.11450029,32.67311
6.11500029,57.91192
6.11550029,65.1265
6.11600029,27.26524
6.11650029,52.50404
6.11700029,65.1265
6.11750029,36.2804
6.11800029,47.09616
6.11850029,63.31981
6.11900029,48.89676
6.11950029,39.88159
6.12000029,56.11133
6.12050029,39.88159
6.12100029,32.67311
6.12150029,57.91192
6.12200029,61.51921
6.12250029,29.06583
6.12300029,52.50404
6.12350029,65.1265
6.12400029,27.26524
6.12450029,45.28947
6.12500029,63.31981
6.12550029,34.47371
6.12600029,38.08099
6.12650029,57.91192
6.12700029,50.70345
6.12750029,30.86642
6.12800029,56.11133
6.12850029,65.1265
6.12900029,27.26524
6.12950029,43.48888
6.13000029,65.1265
6.13050029,29.06583
6.13100029,43.48888
6.13150029,59.71251
6.13200029,50.70345
6.13250029,32.67311
6.13300029,56.11133
6.13350029,56.11133
6.13400029,27.26524
6.13450029,57.91192
6.13500029,59.71251
6.13550029,27.26524
6.13600029,52.50404
6.13650029,63.31981
6.13700029,30.86642
6.13750029,47.09616
6.13800029,63.31981
6.13850029,41.68828
6.13900029,29.06583
6.13950029,59.71251
6.14000029,63.31981
6.14050029,34.47371
6.14100029,52.50404
6.14150029,65.1265
6.14200029,29.06583
6.14250029,45.28947
6.14300029,65.1265
6.14350029,34.47371
6.14400029,47.09616
6.14450029,57.91192
6.14500029,36.2804
6.14550029,29.06583
6.14600029,59.71251
6.14650029,36.2804
6.14700029,27.26524
6.14750029,57.91192
6.14800029,63.31981
6.14850029,29.06583
6.14900029,54.30463
6.14950029,63.31981
6.15000029,27.26524
6.15050029,54.30463
6.15100029,63.31981
6.15150029,27.26524
6.15200029,43.48888
6.15250029,63.31981
6.15300029,27.26524
6.15350029,30.86642
6.15400029,57.91192
6.15450029,56.11133
6.15500029,30.86642
6.15550029,57.91192
6.15600029,65.1265
6.15650029,29.06583
6.15700029,56.11133
6.15750029,63.31981
6.15800029,27.26524
6.15850029,48.89676
6.15900029,65.1265
6.15950029,34.47371
6.16000029,36.2804
6.16050029,57.91192
6.16100029,38.08099
6.16150029,43.48888
6.16200029,54.30463
6.16250029,59.71251
6.16300029,30.86642
6.16350029,56.11133
6.16400029,63.31981
6.16450029,27.26524
6.16500029,43.48888
6.16550029,61.51921
6.16600029,27.26524
6.16650029,34.47371
6.16700029,57.91192
6.16750029,50.70345
6.16800029,36.2804
6.16850029,57.91192
6.16900029,57.91192
6.16950029,29.06583
6.17000029,57.91192
6.17050029,65.1265
6.17100029,27.26524
6.17150029,50.70345
6.17200029,63.31981
6.17250029,29.06583
6.17300029,41.68828
6.17350029,59.71251
6.17400029,29.06583
6.17450029,34.47371
6.17500029,63.31981
6.17550029,47.09616
6.17600029,32.67311
6.17650029,56.11133
6.17700029,63.31981
6.17750029,30.86642
6.17800029,54.30463
6.17850029,61.51921
6.17900029,23.65795
6.17950029,45.28947
6.18000029,57.91192
6.18050029,23.65795
6.18100029,29.06583
6.18150029,57.91192
6.18200029,39.88159
6.18250029,25.45854
6.18300029,54.30463
6.18350029,52.50404
6.18400029,27.26524
6.18450029,56.11133
6.18500029,65.1265
6.18550029,27.26524
6.18600029,45.28947
6.18650029,59.71251
6.18700029,30.86642
6.18750029,36.2804
6.18800029,57.91192
6.18850029,48.89676
6.18900029,30.86642
6.18950029,54.30463
6.19000029,56.11133
6.19050029,27.26524
6.19100029,50.70345
6.19150029,59.71251
6.19200029,23.65795
6.19250029,43.48888
6.19300029,52.50404
6.19350029,23.65795
6.19400029,38.08099
6.19450029,56.11133
6.19500029,29.06583
6.19550029,38.08099
6.19600029,52.50404
6.19650029,36.2804
6.19700029,34.47371
6.19750029,52.50404
6.19800029,47.09616
6.19850029,36.2804
6.19900029,54.30463
6.19950029,57.91192
6.20000029,27.26524
6.20050029,45.28947
6.20100029,59.71251
6.20150029,27.26524
6.20200029,48.89676
6.20250029,59.71251
6.20300029,29.06583
6.20350029,39.88159
6.20400029,56.11133
6.20450029,39.88159
6.20500029,30.86642
6.20550029,52.50404
6.20600029,50.70345
6.20650029,27.26524
6.20700029,52.50404
6.20750029,59.71251
6.20800029,27.26524
6.20850029,48.89676
6.20900029,59.71251
6.20950029,27.26524
6.21000029,45.28947
6.21050029,57.91192
6.2110003,32.67311
6.2115003,36.2804
6.2120003,56.11133
6.2125003,48.89676
6.2130003,29.06583
6.2135003,54.30463
6.2140003,50.70345
6.2145003,23.65795
6.2150003,43.48888
6.2155003,59.71251
6.2160003,27.26524
6.2165003,41.68828
6.2170003,59.71251
6.2175003,30.86642
6.2180003,30.86642
6.2185003,56.11133
6.2190003,45.28947
6.2195003,32.67311
6.2200003,54.30463
6.2205003,59.71251
6.2210003,25.45854
6.2215003,52.50404
6.2220003,59.71251
6.2225003,23.65795
6.2230003,41.68828
6.2235003,59.71251
6.2240003,23.65795
6.2245003,36.2804
6.2250003,56.11133
6.2255003,29.06583
6.2260003,32.67311
6.2265003,52.50404
6.2270003,43.48888
6.2275003,23.65795
6.2280003,45.28947
6.2285003,56.11133
6.2290003,23.65795
6.2295003,45.28947
6.2300003,56.11133
6.2305003,29.06583
6.2310003,38.08099
6.2315003,56.11133
6.2320003,27.26524
6.2325003,34.47371
6.2330003,56.11133
6.2335003,30.86642
6.2340003,34.47371
6.2345003,52.50404
6.2350003,59.71251
6.2355003,23.65795
6.2360003,48.89676
6.2365003,54.30463
6.2370003,23.65795
6.2375003,39.88159
6.2380003,52.50404
6.2385003,21.85736
6.2390003,30.86642
6.2395003,48.89676
6.2400003,29.06583
6.2405003,29.06583
6.2410003,45.28947
6.2415003,47.09616
6.2420003,27.26524
6.2425003,45.28947
6.2430003,45.28947
6.2435003,21.85736
6.2440003,45.28947
6.2445003,50.70345
6.2450003,21.85736
6.2455003,38.08099
6.2460003,48.89676
6.2465003,21.85736
6.2470003,34.47371
6.2475003,47.09616
6.2480003,27.26524
6.2485003,27.26524
6.2490003,43.48888
6.2495003,36.2804
6.2500003,25.45854
6.2505003,41.68828
6.2510003,50.70345
6.2515003,21.85736
6.2520003,41.68828
6.2525003,45.28947
6.2530003,27.26524
6.2535003,38.08099
6.2540003,50.70345
6.2545003,21.85736
6.2550003,38.08099
6.2555003,48.89676
6.2560003,25.45854
6.2565003,32.67311
6.2570003,48.89676
6.2575003,29.06583
6.2580003,23.65795
6.2585003,41.68828
6.2590003,45.28947
6.2595003,25.45854
6.2600003,39.88159
6.2605003,45.28947
6.2610003,21.85736
6.2615003,41.68828
6.2620003,45.28947
6.2625003,21.85736
6.2630003,36.2804
6.2635003,45.28947
6.2640003,25.45854
6.2645003,29.06583
6.2650003,48.89676
6.2655003,39.88159
6.2660003,23.65795
6.2665003,43.48888
6.2670003,48.89676
6.2675003,21.85736
6.2680003,41.68828
6.2685003,50.70345
6.2690003,21.85736
6.2695003,38.08099
6.2700003,45.28947
6.2705003,21.85736
6.2710003,27.26524
6.2715003,45.28947
6.2720003,34.47371
6.2725003,23.65795
6.2730003,39.88159
6.2735003,41.68828
6.2740003,23.65795
6.2745003,39.88159
6.2750003,45.28947
6.2755003,21.85736
6.2760003,38.08099
6.2765003,48.89676
6.2770003,21.85736
6.2775003,29.06583
6.2780003,45.28947
6.2785003,32.67311
6.2790003,27.26524
6.2795003,47.09616
6.2800003,48.89676
6.2805003,27.26524
6.2810003,43.48888
6.2815003,47.09616
6.2820003,21.85736
6.2825003,36.2804
6.2830003,50.70345
6.2835003,21.85736
6.2840003,29.06583
6.2845003,48.89676
6.2850003,23.65795
6.2855003,29.06583
6.2860003,45.28947
6.2865003,36.2804
6.2870003,25.45854
6.2875003,43.48888
6.2880003,39.88159
6.2885003,23.65795
6.2890003,38.08099
6.2895003,45.28947
6.2900003,23.65795
6.2905003,36.2804
6.2910003,45.28947
6.2915003,21.85736
6.2920003,30.86642
6.2925003,43.48888
6.2930003,39.88159
6.2935003,25.45854
6.2940003,45.28947
6.2945003,50.70345
6.2950003,21.85736
6.2955003,41.68828
6.2960003,52.50404
6.2965003,21.85736
6.2970003,38.08099
6.2975003,50.70345
6.2980003,23.65795
6.2985003,34.47371
6.2990003,45.28947
6.2995003,30.86642
6.3000003,30.86642
6.3005003,45.28947
6.3010003,27.26524
6.3015003,23.65795
6.3020003,43.48888
6.3025003,45.28947
6.3030003,23.65795
6.3035003,39.88159
6.3040003,45.28947
6.3045003,21.85736
6.3050003,41.68828
6.3055003,47.09616
6.3060003,21.85736
6.3065003,38.08099
6.3070003,43.48888
6.3075003,27.26524
6.3080003,29.06583
6.3085003,43.48888
6.3090003,34.47371
6.3095003,25.45854
6.3100003,39.88159
6.3105003,41.68828
6.3110003,21.85736
6.3115003,41.68828
6.3120003,45.28947
6.3125003,23.65795
6.3130003,39.88159
6.3135003,45.28947
6.3140003,21.85736
6.3145003,36.2804
6.3150003,45.28947
6.3155003,21.85736
6.3160003,29.06583
6.3165003,43.48888
6.3170003,27.26524
6.3175003,29.06583
6.3180003,39.88159
6.3185003,45.28947
6.3190003,21.85736
6.3195003,38.08099
6.3200003,45.28947
6.3205003,21.85736
6.3210003,34.47371
6.3215003,47.09616
6.3220003,21.85736
6.3225003,32.67311
6.3230003,45.28947
6.3235003,23.65795
6.3240003,30.86642
6.3245003,43.48888
6.3250003,23.65795
6.3255003,23.65795
6.3260003,41.68828
6.3265003,36.2804
6.3270003,27.26524
6.3275003,41.68828
6.3280003,45.28947
6.3285003,21.85736
6.3290003,36.2804
6.3295003,47.09616
6.3300003,21.85736
6.3305003,34.47371
6.3310003,45.28947
6.3315003,34.47371
6.3320003,30.86642
6.3325003,45.28947
6.3330003,23.65795
6.3335003,30.86642
6.3340003,47.09616
6.3345003,38.08099
6.3350003,30.86642
6.3355003,43.48888
6.3360003,27.26524
6.3365003,25.45854
6.3370003,43.48888
6.3375003,45.28947
6.3380003,23.65795
6.3385003,41.68828
6.3390003,45.28947
6.3395003,25.45854
6.3400003,39.88159
6.3405003,47.09616
6.3410003,21.85736
6.3415003,38.08099
6.3420003,45.28947
6.3425003,23.65795
6.3430003,34.47371
6.3435003,45.28947
6.3440003,23.65795
6.3445003,30.86642
6.3450003,43.48888
6.3455003,43.48888
6.3460003,21.85736
6.3465003,41.68828
6.3470003,45.28947
6.3475003,21.85736
6.3480003,39.88159
6.3485003,45.28947
6.3490003,23.65795
6.3495003,39.88159
6.3500003,43.48888
6.3505003,25.45854
6.3510003,38.08099
6.3515003,39.88159
6.3520003,23.65795
6.3525003,30.86642
6.3530003,41.68828
6.3535003,32.67311
6.3540003,27.26524
6.3545003,39.88159
6.3550003,43.48888
6.3555003,25.45854
6.3560003,38.08099
6.3565003,45.28947
6.3570003,23.65795
6.3575003,39.88159
6.3580003,43.48888
6.3585003,25.45854
6.3590003,38.08099
6.3595003,41.68828
6.3600003,25.45854
6.3605003,36.2804
6.3610003,43.48888
6.3615003,29.06583
6.3620003,29.06583
6.3625003,43.48888
6.3630003,30.86642
6.3635003,29.06583
6.3640003,41.68828
6.3645003,41.68828
6.3650003,29.06583
6.3655003,38.08099
6.3660003,43.48888
6.3665003,23.65795
6.3670003,39.88159
6.3675003,43.48888
6.3680003,23.65795
6.3685003,38.08099
6.3690003,43.48888
6.3695003,23.65795
6.3700003,36.2804
6.3705003,45.28947
6.3710003,23.65795
6.3715003,34.47371
6.3720003,43.48888
6.3725003,34.47371
6.3730003,27.26524
6.3735003,39.88159
6.3740003,29.06583
6.3745003,27.26524
6.3750003,39.88159
6.3755003,45.28947
6.3760003,25.45854
6.3765003,41.68828
6.3770003,45.28947
6.3775003,23.65795
6.3780003,38.08099
6.3785003,45.28947
6.3790003,23.65795
6.3795003,38.08099
6.3800003,43.48888
6.3805003,23.65795
6.3810003,38.08099
6.3815003,43.48888
6.3820003,29.06583
6.3825003,36.2804
6.3830003,39.88159
6.3835003,23.65795
6.3840003,34.47371
6.3845003,41.68828
6.3850003,36.2804
6.3855003,27.26524
6.3860003,39.88159
6.3865003,43.48888
6.3870003,25.45854
6.3875003,39.88159
6.3880003,45.28947
6.3885003,23.65795
6.3890003,39.88159
6.3895003,43.48888
6.3900003,23.65795
6.3905003,36.2804
6.3910003,43.48888
6.3915003,23.65795
6.3920003,30.86642
6.3925003,43.48888
6.3930003,23.65795
6.3935003,30.86642
6.3940003,41.68828
6.3945003,27.26524
6.3950003,32.67311
6.3955003,41.68828
6.3960003,34.47371
6.3965003,29.06583
6.3970003,41.68828
6.3975003,38.08099
6.3980003,27.26524
6.3985003,41.68828
6.3990003,41.68828
6.3995003,29.06583
6.4000003,39.88159
6.4005003,43.48888
6.4010003,25.45854
6.4015003,36.2804
6.4020003,45.28947
6.4025003,23.65795
6.4030003,38.08099
6.4035003,45.28947
6.4040003,23.65795
6.4045003,36.2804
6.4050003,41.68828
6.4055003,30.86642
6.4060003,29.06583
6.4065003,39.88159
6.4070003,43.48888
6.4075003,30.86642
6.4080003,38.08099
6.4085003,38.08099
6.4090003,27.26524
6.4095003,38.08099
6.4100003,43.48888
6.4105003,23.65795
6.4110003,39.88159
6.4115003,45.28947
6.4120003,25.45854
6.4125003,41.68828
6.4130003,47.09616
6.4135003,25.45854
6.4140003,36.2804
6.4145003,41.68828
6.4150003,27.26524
6.4155003,32.67311
6.4160003,43.48888
6.4165003,30.86642
6.4170003,29.06583
6.4175003,41.68828
6.4180003,43.48888
6.4185003,29.06583
6.4190003,39.88159
6.4195003,45.28947
6.4200003,25.45854
6.4205003,38.08099
6.4210003,39.88159
6.42150031,23.65795
6.42200031,36.2804
6.42250031,43.48888
6.42300031,23.65795
6.42350031,38.08099
6.42400031,43.48888
6.42450031,27.26524
6.42500031,32.67311
6.42550031,43.48888
6.42600031,29.06583
6.42650031,30.86642
6.42700031,43.48888
6.42750031,47.09616
6.42800031,32.67311
6.42850031,41.68828
6.42900031,41.68828
6.42950031,27.26524
6.43000031,41.68828
6.43050031,45.28947
6.43100031,25.45854
6.43150031,39.88159
6.43200031,45.28947
6.43250031,23.65795
6.43300031,36.2804
6.43350031,45.28947
6.43400031,27.26524
6.43450031,30.86642
6.43500031,43.48888
6.43550031,27.26524
6.43600031,30.86642
6.43650031,41.68828
6.43700031,30.86642
6.43750031,29.06583
6.43800031,41.68828
6.43850031,41.68828
6.43900031,29.06583
6.43950031,39.88159
6.44000031,45.28947
6.44050031,25.45854
6.44100031,38.08099
6.44150031,43.48888
6.44200031,23.65795
6.44250031,36.2804
6.44300031,43.48888
6.44350031,27.26524
6.44400031,34.47371
6.44450031,39.88159
6.44500031,38.08099
6.44550031,29.06583
6.44600031,41.68828
6.44650031,36.2804
6.44700031,27.26524
6.44750031,41.68828
6.44800031,48.89676
6.44850031,25.45854
6.44900031,36.2804
6.44950031,43.48888
6.45000031,27.26524
6.45050031,38.08099
6.45100031,43.48888
6.45150031,41.68828
6.45200031,29.06583
6.45250031,41.68828
6.45300031,43.48888
6.45350031,29.06583
6.45400031,41.68828
