Time,Channel A,Channel B
(s),(mV),(mV)

20.29200096,279.30540000,98.66634000
20.29250096,283.80690000,100.46080000
20.29300096,288.32360000,100.46080000
20.29350096,283.80690000,100.46080000
20.29400096,288.32360000,98.66634000
20.29450096,288.32360000,98.66634000
20.29500096,283.80690000,98.66634000
20.29550096,256.78270000,96.87796000
20.29600096,238.76160000,95.08957000
20.29650096,265.80090000,95.08957000
20.29700096,225.25710000,93.30119000
20.29750096,252.28120000,93.30119000
20.29800096,252.28120000,91.51280000
20.29850096,252.28120000,93.30119000
20.29900096,270.30240000,95.08957000
20.29950096,256.78270000,93.30119000
20.30000096,238.76160000,93.30119000
20.30050096,238.76160000,95.08957000
20.30100096,252.28120000,96.87796000
20.30150096,297.32650000,100.46080000
20.30200096,292.82510000,104.03760000
20.30250096,301.82800000,102.24920000
20.30300096,270.30240000,102.24920000
20.30350096,324.35070000,102.24920000
20.30400096,292.82510000,96.87796000
20.30450096,274.80390000,100.46080000
20.30500096,256.78270000,96.87796000
20.30550096,274.80390000,96.87796000
20.30600096,247.77980000,96.87796000
20.30650096,252.28120000,95.08957000
20.30700096,252.28120000,93.30119000
20.30750096,243.27830000,95.08957000
20.30800096,234.26010000,93.30119000
20.30850096,216.23890000,93.30119000
20.30900096,220.75560000,91.51280000
20.30950096,252.28120000,95.08957000
20.31000096,252.28120000,95.08957000
20.31050096,256.78270000,95.08957000
20.31100096,247.77980000,96.87796000
20.31150096,288.32360000,98.66634000
20.31200096,274.80390000,100.46080000
20.31250096,288.32360000,102.24920000
20.31300096,292.82510000,102.24920000
20.31350096,288.32360000,102.24920000
20.31400096,279.30540000,102.24920000
20.31450096,310.84630000,100.46080000
20.31500096,274.80390000,98.66634000
20.31550096,288.32360000,96.87796000
20.31600096,261.28420000,98.66634000
20.31650096,265.80090000,96.87796000
20.31700097,274.80390000,95.08957000
20.31750097,234.26010000,95.08957000
20.31800097,229.75860000,95.08957000
20.31850097,225.25710000,93.30119000
20.31900097,256.78270000,95.08957000
20.31950097,256.78270000,95.08957000
20.32000097,270.30240000,95.08957000
20.32050097,256.78270000,95.08957000
20.32100097,292.82510000,96.87796000
20.32150097,292.82510000,100.46080000
20.32200097,292.82510000,100.46080000
20.32250097,292.82510000,102.24920000
20.32300097,306.34480000,102.24920000
20.32350097,319.84920000,104.03760000
20.32400097,301.82800000,102.24920000
20.32450097,292.82510000,102.24920000
20.32500097,288.32360000,102.24920000
20.32550097,265.80090000,98.66634000
20.32600097,274.80390000,96.87796000
20.32650097,252.28120000,96.87796000
20.32700097,270.30240000,95.08957000
20.32750097,283.80690000,93.30119000
20.32800097,252.28120000,95.08957000
20.32850097,261.28420000,93.30119000
20.32900097,252.28120000,93.30119000
20.32950097,261.28420000,93.30119000
20.33000097,274.80390000,96.87796000
20.33050097,283.80690000,96.87796000
20.33100097,292.82510000,100.46080000
20.33150097,324.35070000,104.03760000
20.33200097,315.34770000,104.03760000
20.33250097,319.84920000,105.82600000
20.33300097,301.82800000,107.62050000
20.33350097,324.35070000,107.62050000
20.33400097,288.32360000,109.40890000
20.33450097,288.32360000,107.62050000
20.33500097,283.80690000,104.03760000
20.33550097,292.82510000,102.24920000
20.33600097,288.32360000,100.46080000
20.33650097,283.80690000,96.87796000
20.33700097,270.30240000,96.87796000
20.33750097,279.30540000,95.08957000
20.33800097,270.30240000,95.08957000
20.33850097,265.80090000,95.08957000
20.33900097,247.77980000,95.08957000
20.33950097,292.82510000,96.87796000
20.34000097,292.82510000,96.87796000
20.34050097,292.82510000,100.46080000
20.34100097,301.82800000,102.24920000
20.34150097,310.84630000,104.03760000
20.34200097,301.82800000,109.40890000
20.34250097,297.32650000,109.40890000
20.34300097,319.84920000,109.40890000
20.34350097,310.84630000,107.62050000
20.34400097,319.84920000,109.40890000
20.34450097,310.84630000,107.62050000
20.34500097,319.84920000,105.82600000
20.34550097,270.30240000,102.24920000
20.34600097,315.34770000,100.46080000
20.34650097,283.80690000,100.46080000
20.34700097,238.76160000,95.08957000
20.34750097,274.80390000,93.30119000
20.34800097,279.30540000,95.08957000
20.34850097,270.30240000,93.30119000
20.34900097,256.78270000,93.30119000
20.34950097,265.80090000,93.30119000
20.35000097,265.80090000,96.87796000
20.35050097,283.80690000,96.87796000
20.35100097,274.80390000,100.46080000
20.35150097,306.34480000,102.24920000
20.35200097,337.87040000,105.82600000
20.35250097,283.80690000,107.62050000
20.35300097,328.86740000,109.40890000
20.35350097,319.84920000,111.19720000
20.35400097,319.84920000,107.62050000
20.35450097,310.84630000,107.62050000
20.35500097,274.80390000,105.82600000
20.35550097,270.30240000,104.03760000
20.35600097,265.80090000,102.24920000
20.35650097,301.82800000,102.24920000
20.35700097,288.32360000,98.66634000
20.35750097,247.77980000,95.08957000
20.35800097,274.80390000,96.87796000
20.35850097,292.82510000,96.87796000
20.35900097,288.32360000,96.87796000
20.35950097,265.80090000,95.08957000
20.36000097,270.30240000,98.66634000
20.36050097,279.30540000,100.46080000
20.36100097,288.32360000,100.46080000
20.36150097,310.84630000,104.03760000
20.36200097,283.80690000,104.03760000
20.36250097,315.34770000,105.82600000
20.36300097,315.34770000,107.62050000
20.36350097,337.87040000,107.62050000
20.36400097,288.32360000,104.03760000
20.36450097,288.32360000,100.46080000
20.36500097,283.80690000,102.24920000
20.36550097,292.82510000,100.46080000
20.36600097,270.30240000,96.87796000
20.36650097,283.80690000,98.66634000
20.36700097,288.32360000,96.87796000
20.36750097,279.30540000,96.87796000
20.36800097,274.80390000,96.87796000
20.36850097,283.80690000,95.08957000
20.36900097,256.78270000,95.08957000
20.36950097,247.77980000,96.87796000
20.37000097,252.28120000,98.66634000
20.37050097,270.30240000,104.03760000
20.37100097,328.86740000,104.03760000
20.37150097,306.34480000,109.40890000
20.37200097,288.32360000,109.40890000
20.37250097,297.32650000,111.19720000
20.37300097,310.84630000,111.19720000
20.37350097,279.30540000,111.19720000
20.37400097,292.82510000,109.40890000
20.37450097,306.34480000,109.40890000
20.37500097,310.84630000,105.82600000
20.37550097,292.82510000,102.24920000
20.37600097,301.82800000,100.46080000
20.37650097,288.32360000,98.66634000
20.37700097,288.32360000,96.87796000
20.37750097,252.28120000,96.87796000
20.37800097,256.78270000,95.08957000
20.37850097,247.77980000,95.08957000
20.37900097,252.28120000,95.08957000
20.37950097,292.82510000,96.87796000
20.38000097,292.82510000,100.46080000
20.38050097,288.32360000,102.24920000
20.38100097,292.82510000,102.24920000
20.38150097,319.84920000,105.82600000
20.38200097,301.82800000,109.40890000
20.38250097,292.82510000,111.19720000
20.38300097,315.34770000,109.40890000
20.38350097,324.35070000,111.19720000
20.38400097,310.84630000,109.40890000
20.38450097,319.84920000,109.40890000
20.38500097,274.80390000,107.62050000
20.38550097,279.30540000,104.03760000
20.38600097,292.82510000,100.46080000
20.38650097,283.80690000,98.66634000
20.38700097,297.32650000,98.66634000
20.38750097,279.30540000,96.87796000
20.38800097,261.28420000,96.87796000
20.38850097,301.82800000,98.66634000
20.38900097,261.28420000,100.46080000
20.38950097,283.80690000,102.24920000
20.39000097,256.78270000,104.03760000
20.39050097,283.80690000,109.40890000
20.39100097,310.84630000,109.40890000
20.39150097,274.80390000,112.98560000
20.39200097,292.82510000,116.56850000
20.39250097,283.80690000,112.98560000
20.39300097,274.80390000,112.98560000
20.39350097,328.86740000,114.78010000
20.39400097,270.30240000,111.19720000
20.39450097,319.84920000,109.40890000
20.39500097,306.34480000,107.62050000
20.39550097,292.82510000,104.03760000
20.39600097,274.80390000,104.03760000
20.39650097,315.34770000,102.24920000
20.39700097,292.82510000,98.66634000
20.39750097,256.78270000,102.24920000
20.39800097,252.28120000,100.46080000
20.39850097,283.80690000,104.03760000
20.39900097,252.28120000,105.82600000
20.39950097,265.80090000,105.82600000
20.40000097,288.32360000,109.40890000
20.40050097,265.80090000,107.62050000
20.40100097,297.32650000,111.19720000
20.40150097,283.80690000,111.19720000
20.40200097,301.82800000,114.78010000
20.40250097,288.32360000,114.78010000
20.40300097,319.84920000,114.78010000
20.40350097,301.82800000,112.98560000
20.40400097,319.84920000,111.19720000
20.40450097,306.34480000,111.19720000
20.40500097,292.82510000,107.62050000
20.40550097,306.34480000,105.82600000
20.40600097,256.78270000,105.82600000
20.40650097,301.82800000,104.03760000
20.40700097,301.82800000,102.24920000
20.40750097,288.32360000,100.46080000
20.40800097,283.80690000,102.24920000
20.40850097,288.32360000,102.24920000
20.40900097,252.28120000,105.82600000
20.40950097,274.80390000,107.62050000
20.41000097,265.80090000,105.82600000
20.41050097,297.32650000,109.40890000
20.41100097,279.30540000,107.62050000
20.41150097,301.82800000,111.19720000
20.41200097,279.30540000,111.19720000
20.41250097,310.84630000,114.78010000
20.41300097,292.82510000,114.78010000
20.41350097,301.82800000,114.78010000
20.41400097,301.82800000,111.19720000
20.41450097,310.84630000,112.98560000
20.41500097,283.80690000,111.19720000
20.41550097,301.82800000,109.40890000
20.41600097,319.84920000,107.62050000
20.41650097,301.82800000,107.62050000
20.41700097,288.32360000,104.03760000
20.41750097,301.82800000,104.03760000
20.41800097,297.32650000,104.03760000
20.41850097,274.80390000,104.03760000
20.41900097,270.30240000,104.03760000
20.41950097,301.82800000,107.62050000
20.42000097,297.32650000,107.62050000
20.42050097,270.30240000,109.40890000
20.42100097,283.80690000,111.19720000
20.42150097,283.80690000,111.19720000
20.42200097,256.78270000,114.78010000
20.42250097,270.30240000,112.98560000
20.42300097,270.30240000,114.78010000
20.42350097,274.80390000,111.19720000
20.42400097,265.80090000,111.19720000
20.42450097,265.80090000,111.19720000
20.42500097,310.84630000,107.62050000
20.42550097,288.32360000,107.62050000
20.42600097,283.80690000,107.62050000
20.42650097,279.30540000,104.03760000
20.42700097,297.32650000,104.03760000
20.42750097,288.32360000,104.03760000
20.42800097,247.77980000,104.03760000
20.42850097,256.78270000,104.03760000
20.42900097,270.30240000,104.03760000
20.42950097,270.30240000,107.62050000
20.43000097,306.34480000,111.19720000
20.43050097,288.32360000,111.19720000
20.43100097,283.80690000,112.98560000
20.43150097,288.32360000,111.19720000
20.43200097,288.32360000,114.78010000
20.43250097,292.82510000,114.78010000
20.43300097,301.82800000,116.56850000
20.43350097,270.30240000,114.78010000
20.43400097,306.34480000,114.78010000
20.43450097,283.80690000,111.19720000
20.43500097,310.84630000,111.19720000
20.43550097,292.82510000,109.40890000
20.43600097,292.82510000,107.62050000
20.43650097,315.34770000,107.62050000
20.43700097,292.82510000,105.82600000
20.43750097,288.32360000,104.03760000
20.43800097,301.82800000,107.62050000
20.43850097,288.32360000,105.82600000
20.43900097,274.80390000,107.62050000
20.43950097,247.77980000,107.62050000
20.44000097,261.28420000,111.19720000
20.44050097,252.28120000,111.19720000
20.44100097,283.80690000,112.98560000
20.44150097,247.77980000,114.78010000
20.44200097,247.77980000,114.78010000
20.44250097,292.82510000,116.56850000
20.44300097,274.80390000,111.19720000
20.44350097,283.80690000,114.78010000
20.44400097,292.82510000,114.78010000
20.44450097,256.78270000,114.78010000
20.44500097,243.27830000,112.98560000
20.44550097,247.77980000,111.19720000
20.44600097,270.30240000,112.98560000
20.44650097,252.28120000,109.40890000
20.44700097,238.76160000,109.40890000
20.44750097,238.76160000,109.40890000
20.44800097,238.76160000,109.40890000
20.44850097,256.78270000,111.19720000
20.44900097,256.78270000,111.19720000
20.44950097,247.77980000,109.40890000
20.45000097,243.27830000,109.40890000
20.45050097,261.28420000,111.19720000
20.45100097,247.77980000,111.19720000
20.45150097,243.27830000,114.78010000
20.45200097,265.80090000,114.78010000
20.45250097,270.30240000,116.56850000
20.45300097,252.28120000,116.56850000
20.45350097,279.30540000,116.56850000
20.45400097,270.30240000,116.56850000
20.45450097,270.30240000,114.78010000
20.45500097,270.30240000,114.78010000
20.45550097,234.26010000,114.78010000
20.45600097,279.30540000,114.78010000
20.45650097,279.30540000,109.40890000
20.45700097,265.80090000,109.40890000
20.45750097,252.28120000,107.62050000
20.45800097,261.28420000,111.19720000
20.45850097,247.77980000,109.40890000
20.45900097,270.30240000,111.19720000
20.45950097,238.76160000,111.19720000
20.46000097,234.26010000,111.19720000
20.46050097,238.76160000,114.78010000
20.46100097,274.80390000,114.78010000
20.46150097,274.80390000,112.98560000
20.46200097,270.30240000,114.78010000
20.46250097,256.78270000,116.56850000
20.46300097,238.76160000,116.56850000
20.46350097,261.28420000,114.78010000
20.46400097,279.30540000,116.56850000
20.46450097,252.28120000,114.78010000
20.46500097,238.76160000,114.78010000
20.46550097,243.27830000,116.56850000
20.46600097,265.80090000,114.78010000
20.46650097,229.75860000,109.40890000
20.46700097,274.80390000,111.19720000
20.46750097,256.78270000,111.19720000
20.46800097,247.77980000,111.19720000
20.46850097,256.78270000,111.19720000
20.46900097,265.80090000,111.19720000
20.46950097,247.77980000,109.40890000
20.47000097,247.77980000,111.19720000
20.47050097,234.26010000,112.98560000
20.47100097,256.78270000,114.78010000
20.47150097,225.25710000,114.78010000
20.47200097,252.28120000,116.56850000
20.47250097,234.26010000,118.35690000
20.47300097,247.77980000,116.56850000
20.47350097,274.80390000,116.56850000
20.47400097,261.28420000,114.78010000
20.47450097,247.77980000,116.56850000
20.47500097,243.27830000,112.98560000
20.47550097,270.30240000,112.98560000
20.47600097,243.27830000,111.19720000
20.47650097,243.27830000,111.19720000
20.47700097,252.28120000,109.40890000
20.47750097,234.26010000,109.40890000
20.47800097,270.30240000,111.19720000
20.47850097,256.78270000,109.40890000
20.47900097,256.78270000,111.19720000
20.47950097,256.78270000,111.19720000
20.48000097,265.80090000,114.78010000
20.48050097,256.78270000,112.98560000
20.48100097,252.28120000,114.78010000
20.48150097,238.76160000,114.78010000
20.48200097,247.77980000,116.56850000
20.48250097,229.75860000,116.56850000
20.48300097,234.26010000,116.56850000
20.48350097,238.76160000,118.35690000
20.48400097,238.76160000,116.56850000
20.48450097,247.77980000,114.78010000
20.48500097,243.27830000,114.78010000
20.48550097,256.78270000,112.98560000
20.48600097,270.30240000,111.19720000
20.48650097,238.76160000,111.19720000
20.48700097,256.78270000,111.19720000
20.48750097,265.80090000,111.19720000
20.48800097,252.28120000,111.19720000
20.48850097,270.30240000,109.40890000
20.48900097,247.77980000,111.19720000
20.48950097,252.28120000,109.40890000
20.49000097,252.28120000,111.19720000
20.49050097,252.28120000,111.19720000
20.49100097,252.28120000,114.78010000
20.49150097,256.78270000,116.56850000
20.49200097,238.76160000,114.78010000
20.49250097,229.75860000,116.56850000
20.49300097,261.28420000,118.35690000
20.49350097,252.28120000,116.56850000
20.49400097,238.76160000,114.78010000
20.49450097,247.77980000,112.98560000
20.49500097,229.75860000,114.78010000
20.49550097,256.78270000,116.56850000
20.49600097,234.26010000,111.19720000
20.49650097,247.77980000,111.19720000
20.49700097,247.77980000,111.19720000
20.49750097,229.75860000,109.40890000
20.49800097,270.30240000,111.19720000
20.49850097,252.28120000,109.40890000
20.49900097,252.28120000,109.40890000
20.49950097,252.28120000,109.40890000
20.50000097,220.75560000,111.19720000
20.50050097,229.75860000,112.98560000
20.50100097,211.73740000,112.98560000
20.50150097,207.23590000,114.78010000
20.50200097,198.23300000,114.78010000
20.50250097,189.21480000,114.78010000
20.50300097,202.73440000,112.98560000
20.50350097,207.23590000,114.78010000
20.50400097,202.73440000,112.98560000
20.50450097,211.73740000,114.78010000
20.50500097,211.73740000,114.78010000
20.50550097,211.73740000,112.98560000
20.50600097,207.23590000,112.98560000
20.50650097,243.27830000,111.19720000
20.50700097,243.27830000,112.98560000
20.50750097,247.77980000,109.40890000
20.50800097,225.25710000,111.19720000
20.50850097,247.77980000,111.19720000
20.50900097,234.26010000,111.19720000
20.50950097,225.25710000,112.98560000
20.51000097,207.23590000,112.98560000
20.51050097,198.23300000,111.19720000
20.51100097,193.71620000,112.98560000
20.51150097,193.71620000,112.98560000
20.51200097,184.71330000,111.19720000
20.51250097,184.71330000,112.98560000
20.51300097,180.21180000,111.19720000
20.51350097,180.21180000,111.19720000
20.51400097,180.21180000,111.19720000
20.51450097,180.21180000,111.19720000
20.51500097,180.21180000,111.19720000
20.51550097,184.71330000,112.98560000
20.51600097,198.23300000,111.19720000
20.51650097,198.23300000,111.19720000
20.51700097,229.75860000,111.19720000
20.51750097,229.75860000,111.19720000
20.51800097,211.73740000,112.98560000
20.51850097,229.75860000,109.40890000
20.51900097,220.75560000,111.19720000
20.51950097,211.73740000,114.78010000
20.52000097,229.75860000,111.19720000
20.52050097,220.75560000,114.78010000
20.52100097,216.23890000,112.98560000
20.52150097,207.23590000,114.78010000
20.52200097,198.23300000,114.78010000
20.52250097,202.73440000,114.78010000
20.52300097,198.23300000,112.98560000
20.52350097,207.23590000,112.98560000
20.52400097,220.75560000,114.78010000
20.52450097,211.73740000,114.78010000
20.52500097,198.23300000,111.19720000
20.52550097,198.23300000,111.19720000
20.52600097,220.75560000,111.19720000
20.52650097,202.73440000,111.19720000
20.52700097,216.23890000,111.19720000
20.52750098,202.73440000,109.40890000
20.52800098,198.23300000,109.40890000
20.52850098,198.23300000,111.19720000
20.52900098,198.23300000,112.98560000
20.52950098,175.71030000,111.19720000
20.53000098,180.21180000,109.40890000
20.53050098,171.19360000,109.40890000
20.53100098,175.71030000,109.40890000
20.53150098,166.69210000,111.19720000
20.53200098,162.19060000,109.40890000
20.53250098,175.71030000,109.40890000
20.53300098,171.19360000,111.19720000
20.53350098,175.71030000,109.40890000
20.53400098,180.21180000,112.98560000
20.53450098,202.73440000,112.98560000
20.53500098,211.73740000,114.78010000
20.53550098,225.25710000,114.78010000
20.53600098,216.23890000,112.98560000
20.53650098,229.75860000,112.98560000
20.53700098,247.77980000,111.19720000
20.53750098,216.23890000,114.78010000
20.53800098,229.75860000,112.98560000
20.53850098,238.76160000,111.19720000
20.53900098,229.75860000,111.19720000
20.53950098,216.23890000,112.98560000
20.54000098,207.23590000,112.98560000
20.54050098,193.71620000,111.19720000
20.54100098,202.73440000,114.78010000
20.54150098,184.71330000,112.98560000
20.54200098,198.23300000,111.19720000
20.54250098,184.71330000,112.98560000
20.54300098,180.21180000,111.19720000
20.54350098,180.21180000,111.19720000
20.54400098,184.71330000,111.19720000
20.54450098,180.21180000,111.19720000
20.54500098,184.71330000,109.40890000
20.54550098,198.23300000,111.19720000
20.54600098,180.21180000,111.19720000
20.54650098,198.23300000,109.40890000
20.54700098,189.21480000,111.19720000
20.54750098,180.21180000,109.40890000
20.54800098,198.23300000,109.40890000
20.54850098,180.21180000,111.19720000
20.54900098,162.19060000,109.40890000
20.54950098,166.69210000,109.40890000
20.55000098,166.69210000,109.40890000
20.55050098,171.19360000,109.40890000
20.55100098,171.19360000,109.40890000
20.55150098,166.69210000,107.62050000
20.55200098,171.19360000,111.19720000
20.55250098,180.21180000,111.19720000
20.55300098,180.21180000,111.19720000
20.55350098,184.71330000,112.98560000
20.55400098,193.71620000,112.98560000
20.55450098,220.75560000,114.78010000
20.55500098,207.23590000,116.56850000
20.55550098,234.26010000,114.78010000
20.55600098,234.26010000,112.98560000
20.55650098,216.23890000,112.98560000
20.55700098,220.75560000,111.19720000
20.55750098,216.23890000,111.19720000
20.55800098,198.23300000,111.19720000
20.55850098,198.23300000,109.40890000
20.55900098,175.71030000,107.62050000
20.55950098,166.69210000,107.62050000
20.56000098,157.68910000,104.03760000
20.56050098,148.67090000,105.82600000
20.56100098,144.16940000,102.24920000
20.56150098,148.67090000,102.24920000
20.56200098,153.18770000,104.03760000
20.56250098,157.68910000,104.03760000
20.56300098,157.68910000,104.03760000
20.56350098,157.68910000,104.03760000
20.56400098,157.68910000,107.62050000
20.56450098,162.19060000,107.62050000
20.56500098,166.69210000,109.40890000
20.56550098,175.71030000,111.19720000
20.56600098,162.19060000,111.19720000
20.56650098,166.69210000,109.40890000
20.56700098,180.21180000,109.40890000
20.56750098,162.19060000,107.62050000
20.56800098,162.19060000,107.62050000
20.56850098,162.19060000,109.40890000
20.56900098,157.68910000,107.62050000
20.56950098,162.19060000,107.62050000
20.57000098,166.69210000,109.40890000
20.57050098,171.19360000,109.40890000
20.57100098,171.19360000,109.40890000
20.57150098,180.21180000,111.19720000
20.57200098,180.21180000,111.19720000
20.57250098,180.21180000,111.19720000
20.57300098,180.21180000,112.98560000
20.57350098,193.71620000,111.19720000
20.57400098,189.21480000,111.19720000
20.57450098,180.21180000,112.98560000
20.57500098,180.21180000,112.98560000
20.57550098,180.21180000,111.19720000
20.57600098,175.71030000,109.40890000
20.57650098,171.19360000,111.19720000
20.57700098,162.19060000,107.62050000
20.57750098,153.18770000,105.82600000
20.57800098,148.67090000,104.03760000
20.57850098,144.16940000,102.24920000
20.57900098,139.66800000,102.24920000
20.57950098,139.66800000,102.24920000
20.58000098,144.16940000,102.24920000
20.58050098,144.16940000,102.24920000
20.58100098,148.67090000,102.24920000
20.58150098,153.18770000,104.03760000
20.58200098,153.18770000,104.03760000
20.58250098,157.68910000,107.62050000
20.58300098,162.19060000,109.40890000
20.58350098,175.71030000,109.40890000
20.58400098,166.69210000,111.19720000
20.58450098,175.71030000,111.19720000
20.58500098,184.71330000,111.19720000
20.58550098,189.21480000,111.19720000
20.58600098,193.71620000,112.98560000
20.58650098,202.73440000,111.19720000
20.58700098,189.21480000,111.19720000
20.58750098,202.73440000,111.19720000
20.58800098,171.19360000,109.40890000
20.58850098,180.21180000,109.40890000
20.58900098,162.19060000,107.62050000
20.58950098,162.19060000,109.40890000
20.59000098,162.19060000,109.40890000
20.59050098,162.19060000,109.40890000
20.59100098,162.19060000,107.62050000
20.59150098,162.19060000,105.82600000
20.59200098,162.19060000,109.40890000
20.59250098,162.19060000,107.62050000
20.59300098,162.19060000,105.82600000
20.59350098,157.68910000,107.62050000
20.59400098,153.18770000,104.03760000
20.59450098,157.68910000,104.03760000
20.59500098,153.18770000,102.24920000
20.59550098,148.67090000,104.03760000
20.59600098,144.16940000,104.03760000
20.59650098,144.16940000,102.24920000
20.59700098,144.16940000,105.82600000
20.59750098,139.66800000,102.24920000
20.59800098,144.16940000,105.82600000
20.59850098,148.67090000,105.82600000
20.59900098,153.18770000,107.62050000
20.59950098,153.18770000,107.62050000
20.60000098,162.19060000,107.62050000
20.60050098,162.19060000,107.62050000
20.60100098,175.71030000,111.19720000
20.60150098,171.19360000,111.19720000
20.60200098,180.21180000,111.19720000
20.60250098,184.71330000,112.98560000
20.60300098,184.71330000,114.78010000
20.60350098,184.71330000,111.19720000
20.60400098,180.21180000,111.19720000
20.60450098,175.71030000,109.40890000
20.60500098,180.21180000,109.40890000
20.60550098,175.71030000,111.19720000
20.60600098,166.69210000,105.82600000
20.60650098,157.68910000,105.82600000
20.60700098,157.68910000,104.03760000
20.60750098,148.67090000,107.62050000
20.60800098,144.16940000,104.03760000
20.60850098,148.67090000,104.03760000
20.60900098,144.16940000,104.03760000
20.60950098,139.66800000,102.24920000
20.61000098,144.16940000,102.24920000
20.61050098,144.16940000,102.24920000
20.61100098,144.16940000,102.24920000
20.61150098,148.67090000,102.24920000
20.61200098,148.67090000,104.03760000
20.61250098,153.18770000,102.24920000
20.61300098,153.18770000,104.03760000
20.61350098,153.18770000,107.62050000
20.61400098,157.68910000,107.62050000
20.61450098,157.68910000,104.03760000
20.61500098,153.18770000,109.40890000
20.61550098,153.18770000,105.82600000
20.61600098,148.67090000,104.03760000
20.61650098,148.67090000,104.03760000
20.61700098,148.67090000,104.03760000
20.61750098,148.67090000,105.82600000
20.61800098,144.16940000,104.03760000
20.61850098,148.67090000,104.03760000
20.61900098,139.66800000,102.24920000
20.61950098,144.16940000,104.03760000
20.62000098,139.66800000,102.24920000
20.62050098,144.16940000,104.03760000
20.62100098,148.67090000,102.24920000
20.62150098,148.67090000,104.03760000
20.62200098,148.67090000,104.03760000
20.62250098,148.67090000,102.24920000
20.62300098,148.67090000,102.24920000
20.62350098,148.67090000,102.24920000
20.62400098,148.67090000,102.24920000
20.62450098,148.67090000,100.46080000
20.62500098,139.66800000,100.46080000
20.62550098,139.66800000,100.46080000
20.62600098,135.16650000,100.46080000
20.62650098,130.66500000,100.46080000
20.62700098,130.66500000,96.87796000
20.62750098,126.14820000,96.87796000
20.62800098,126.14820000,96.87796000
20.62850098,126.14820000,98.66634000
20.62900098,130.66500000,98.66634000
20.62950098,130.66500000,98.66634000
20.63000098,135.16650000,98.66634000
20.63050098,139.66800000,98.66634000
20.63100098,144.16940000,100.46080000
20.63150098,144.16940000,102.24920000
20.63200098,153.18770000,102.24920000
20.63250098,153.18770000,104.03760000
20.63300098,157.68910000,105.82600000
20.63350098,157.68910000,105.82600000
20.63400098,153.18770000,105.82600000
20.63450098,148.67090000,105.82600000
20.63500098,153.18770000,105.82600000
20.63550098,153.18770000,107.62050000
20.63600098,148.67090000,105.82600000
20.63650098,144.16940000,105.82600000
20.63700098,139.66800000,102.24920000
20.63750098,130.66500000,102.24920000
20.63800098,130.66500000,102.24920000
20.63850098,130.66500000,100.46080000
20.63900098,130.66500000,98.66634000
20.63950098,130.66500000,95.08957000
20.64000098,135.16650000,95.08957000
20.64050098,139.66800000,96.87796000
20.64100098,144.16940000,98.66634000
20.64150098,157.68910000,98.66634000
20.64200098,157.68910000,98.66634000
20.64250098,162.19060000,98.66634000
20.64300098,157.68910000,96.87796000
20.64350098,157.68910000,100.46080000
20.64400098,148.67090000,100.46080000
20.64450098,148.67090000,98.66634000
20.64500098,144.16940000,96.87796000
20.64550098,139.66800000,100.46080000
20.64600098,135.16650000,100.46080000
20.64650098,135.16650000,100.46080000
20.64700098,135.16650000,102.24920000
20.64750098,139.66800000,104.03760000
20.64800098,139.66800000,104.03760000
20.64850098,135.16650000,100.46080000
20.64900098,139.66800000,100.46080000
20.64950098,144.16940000,104.03760000
20.65000098,139.66800000,102.24920000
20.65050098,139.66800000,102.24920000
20.65100098,144.16940000,102.24920000
20.65150098,144.16940000,102.24920000
20.65200098,153.18770000,102.24920000
20.65250098,153.18770000,102.24920000
20.65300098,157.68910000,100.46080000
20.65350098,148.67090000,102.24920000
20.65400098,144.16940000,102.24920000
20.65450098,144.16940000,102.24920000
20.65500098,144.16940000,102.24920000
20.65550098,139.66800000,98.66634000
20.65600098,135.16650000,96.87796000
20.65650098,126.14820000,96.87796000
20.65700098,126.14820000,98.66634000
20.65750098,126.14820000,100.46080000
20.65800098,126.14820000,96.87796000
20.65850098,126.14820000,96.87796000
20.65900098,126.14820000,96.87796000
20.65950098,130.66500000,96.87796000
20.66000098,135.16650000,96.87796000
20.66050098,139.66800000,96.87796000
20.66100098,148.67090000,98.66634000
20.66150098,157.68910000,98.66634000
20.66200098,162.19060000,98.66634000
20.66250098,162.19060000,98.66634000
20.66300098,162.19060000,96.87796000
20.66350098,162.19060000,96.87796000
20.66400098,162.19060000,96.87796000
20.66450098,153.18770000,96.87796000
20.66500098,148.67090000,96.87796000
20.66550098,144.16940000,96.87796000
20.66600098,130.66500000,96.87796000
20.66650098,130.66500000,98.66634000
20.66700098,130.66500000,100.46080000
20.66750098,126.14820000,100.46080000
20.66800098,130.66500000,100.46080000
20.66850098,126.14820000,98.66634000
20.66900098,126.14820000,96.87796000
20.66950098,126.14820000,95.08957000
20.67000098,139.66800000,96.87796000
20.67050098,144.16940000,95.08957000
20.67100098,162.19060000,95.08957000
20.67150098,175.71030000,95.08957000
20.67200098,193.71620000,95.08957000
20.67250098,198.23300000,98.66634000
20.67300098,216.23890000,98.66634000
20.67350098,220.75560000,96.87796000
20.67400098,207.23590000,96.87796000
20.67450098,202.73440000,95.08957000
20.67500098,193.71620000,95.08957000
20.67550098,184.71330000,93.30119000
20.67600098,166.69210000,91.51280000
20.67650098,153.18770000,91.51280000
20.67700098,148.67090000,93.30119000
20.67750098,144.16940000,91.51280000
20.67800098,139.66800000,93.30119000
20.67850098,144.16940000,89.71832000
20.67900098,148.67090000,93.30119000
20.67950098,153.18770000,89.71832000
